audit_item_id,packet,intended_arm,source_audit_id,path_id,strong_model_label,strong_model_confidence,strong_model_support_score,model_positive,model_negative,model_uncertain,high_confidence_positive,human_label,human_confidence,human_review_status,human_positive,human_negative,ctc_dataset,sequence_id,frame_start,frame_end,evidence_scope
CTC-PHASE81-0133,release_audit,parc_release_core,CTC-AUDIT-00542,ctc_Fluo-N2DL-HeLa_02_f013_s386_to_f014_t386,same_cell_supported,high,0.907755,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,13,14,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0134,release_audit,parc_release_core,CTC-AUDIT-00969,ctc_Fluo-N2DL-HeLa_02_f045_s721_to_f046_t721,same_cell_supported,high,0.970192,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,45,46,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0135,release_audit,parc_release_core,CTC-AUDIT-00548,ctc_Fluo-N2DL-HeLa_02_f016_s342_to_f017_t342,same_cell_supported,high,0.940613,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,16,17,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0136,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01693,ctc_DIC-C2DH-HeLa_02_f025_s13_to_f026_t13,same_cell_supported,medium,0.76808,True,False,False,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,25,26,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0137,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00132,ctc_PhC-C2DH-U373_02_f022_s14_to_f023_t14,same_cell_supported,high,0.911983,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,22,23,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0138,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01939,ctc_DIC-C2DH-HeLa_02_f082_s4_to_f083_t4,uncertain,medium,0.728305,False,False,True,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,82,83,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0139,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00909,ctc_Fluo-N2DL-HeLa_02_f028_s375_to_f029_t375,same_cell_supported,high,0.903125,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,28,29,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0140,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02546,ctc_PhC-C2DH-U373_02_f085_s4_to_f086_t9,unsupported,medium,0.385523,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,85,86,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0141,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01995,ctc_PhC-C2DH-U373_02_f041_s1_to_f042_t1,same_cell_supported,medium,0.828035,True,False,False,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,41,42,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0142,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02561,ctc_PhC-C2DH-U373_02_f008_s14_to_f009_t1,unsupported,medium,0.390132,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,8,9,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0143,release_audit,parc_release_core,CTC-AUDIT-00305,ctc_Fluo-N2DL-HeLa_02_f005_s398_to_f006_t398,same_cell_supported,high,0.916144,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,5,6,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0144,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02523,ctc_PhC-C2DH-U373_02_f042_s14_to_f043_t18,uncertain,medium,0.509046,False,False,True,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,42,43,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0145,release_audit,parc_release_core,CTC-AUDIT-00716,ctc_Fluo-N2DL-HeLa_02_f024_s318_to_f025_t318,same_cell_supported,high,0.920573,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,24,25,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0146,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00137,ctc_PhC-C2DH-U373_02_f006_s1_to_f007_t1,same_cell_supported,high,0.861763,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,6,7,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0147,release_audit,parc_release_core,CTC-AUDIT-00651,ctc_Fluo-N2DL-HeLa_02_f005_s294_to_f006_t294,same_cell_supported,high,0.877815,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,5,6,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0148,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02552,ctc_PhC-C2DH-U373_02_f077_s9_to_f078_t12,unsupported,medium,0.479268,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,77,78,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0149,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02524,ctc_PhC-C2DH-U373_02_f043_s14_to_f044_t18,uncertain,medium,0.518776,False,False,True,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,43,44,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0150,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00124,ctc_Fluo-N2DL-HeLa_02_f084_s215_to_f085_t215,same_cell_supported,high,0.998198,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,84,85,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0151,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01661,ctc_DIC-C2DH-HeLa_02_f034_s9_to_f035_t9,same_cell_supported,medium,0.801876,True,False,False,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,34,35,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0152,release_audit,parc_release_core,CTC-AUDIT-00923,ctc_Fluo-N2DL-HeLa_02_f028_s829_to_f029_t829,same_cell_supported,high,0.939778,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,28,29,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0153,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00091,ctc_PhC-C2DH-U373_02_f091_s18_to_f092_t18,same_cell_supported,high,0.970991,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,91,92,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0154,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02374,ctc_PhC-C2DH-U373_02_f016_s11_to_f017_t11,uncertain,medium,0.710292,False,False,True,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,16,17,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0155,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00064,ctc_PhC-C2DH-U373_02_f054_s9_to_f055_t9,same_cell_supported,high,0.876477,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,54,55,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0156,release_audit,parc_release_core,CTC-AUDIT-00559,ctc_Fluo-N2DL-HeLa_02_f017_s728_to_f018_t728,same_cell_supported,high,0.931978,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,17,18,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0157,release_audit,parc_release_core,CTC-AUDIT-01030,ctc_Fluo-N2DL-HeLa_02_f034_s807_to_f035_t807,same_cell_supported,high,0.959396,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,34,35,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0158,release_audit,parc_release_core,CTC-AUDIT-00688,ctc_Fluo-N2DL-HeLa_02_f011_s353_to_f012_t353,same_cell_supported,high,0.921278,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,11,12,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0159,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01798,ctc_DIC-C2DH-HeLa_02_f053_s2_to_f054_t2,uncertain,medium,0.651779,False,False,True,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,53,54,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0160,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-02370,ctc_Fluo-N2DH-GOWT1_02_f044_s29_to_f045_t29,same_cell_supported,medium,0.782236,True,False,False,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,44,45,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0161,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01456,ctc_Fluo-N2DL-HeLa_02_f006_s638_to_f007_t638,same_cell_supported,high,0.978343,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,6,7,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0162,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01396,ctc_PhC-C2DH-U373_02_f053_s18_to_f054_t18,same_cell_supported,medium,0.792884,True,False,False,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,53,54,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0163,release_audit,parc_release_core,CTC-AUDIT-00948,ctc_Fluo-N2DL-HeLa_02_f074_s573_to_f075_t573,same_cell_supported,high,0.868509,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,74,75,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0164,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02533,ctc_PhC-C2DH-U373_02_f081_s12_to_f082_t9,unsupported,medium,0.495939,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,81,82,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0165,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00103,ctc_PhC-C2DH-U373_02_f099_s18_to_f100_t18,same_cell_supported,high,0.977015,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,99,100,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0166,release_audit,parc_release_core,CTC-AUDIT-00850,ctc_Fluo-N2DL-HeLa_02_f043_s814_to_f044_t814,same_cell_supported,high,0.849575,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,43,44,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0167,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01733,ctc_DIC-C2DH-HeLa_02_f043_s44_to_f044_t44,uncertain,medium,0.657847,False,False,True,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,43,44,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0168,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01439,ctc_Fluo-N2DL-HeLa_02_f002_s806_to_f003_t806,same_cell_supported,high,0.957044,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,2,3,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0169,release_audit,parc_release_core,CTC-AUDIT-00749,ctc_Fluo-N2DL-HeLa_02_f042_s784_to_f043_t784,same_cell_supported,high,0.997136,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,42,43,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0170,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02337,ctc_Fluo-N2DH-GOWT1_02_f024_s36_to_f025_t36,same_cell_supported,medium,0.751459,True,False,False,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,24,25,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0171,release_audit,parc_release_core,CTC-AUDIT-00703,ctc_Fluo-N2DL-HeLa_02_f023_s772_to_f024_t772,same_cell_supported,high,0.958332,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,23,24,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0172,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02048,ctc_Fluo-N2DH-GOWT1_02_f007_s28_to_f008_t28,same_cell_supported,high,0.843494,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,7,8,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0173,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02491,ctc_Fluo-N2DH-GOWT1_02_f089_s29_to_f090_t29,same_cell_supported,medium,0.751852,True,False,False,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,89,90,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0174,release_audit,parc_release_core,CTC-AUDIT-01015,ctc_Fluo-N2DL-HeLa_02_f031_s369_to_f032_t369,same_cell_supported,high,0.946806,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,31,32,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0175,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01475,ctc_Fluo-N2DL-HeLa_02_f013_s692_to_f014_t692,same_cell_supported,high,0.931651,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,13,14,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0176,release_audit,parc_release_core,CTC-AUDIT-00892,ctc_Fluo-N2DL-HeLa_02_f043_s784_to_f044_t784,same_cell_supported,high,0.972221,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,43,44,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0177,release_audit,parc_release_core,CTC-AUDIT-00908,ctc_Fluo-N2DL-HeLa_02_f012_s687_to_f013_t687,same_cell_supported,high,0.891057,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,12,13,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0178,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00775,ctc_Fluo-N2DL-HeLa_02_f037_s784_to_f038_t784,same_cell_supported,high,0.963696,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,37,38,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0179,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00120,ctc_PhC-C2DH-U373_02_f001_s1_to_f002_t1,same_cell_supported,medium,0.82983,True,False,False,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,1,2,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0180,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00333,ctc_Fluo-N2DL-HeLa_02_f019_s369_to_f020_t369,same_cell_supported,high,0.958493,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,19,20,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0181,release_audit,parc_release_core,CTC-AUDIT-01039,ctc_Fluo-N2DL-HeLa_02_f031_s550_to_f032_t550,same_cell_supported,high,0.846278,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,31,32,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0182,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02100,ctc_Fluo-N2DH-GOWT1_02_f037_s5_to_f038_t5,uncertain,medium,0.721282,False,False,True,False,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,37,38,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0183,release_audit,parc_release_core,CTC-AUDIT-00812,ctc_Fluo-N2DL-HeLa_02_f027_s863_to_f028_t863,same_cell_supported,high,0.951008,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,27,28,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0184,release_audit,parc_release_core,CTC-AUDIT-00798,ctc_Fluo-N2DL-HeLa_02_f040_s742_to_f041_t742,same_cell_supported,high,0.941799,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,40,41,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0185,release_audit,parc_release_core,CTC-AUDIT-00663,ctc_Fluo-N2DL-HeLa_02_f010_s359_to_f011_t359,same_cell_supported,high,0.897499,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,10,11,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0186,hard_negative_or_uncertain_control,hard_negative_or_uncertain_control,CTC-AUDIT-02550,ctc_PhC-C2DH-U373_02_f106_s12_to_f107_t9,unsupported,medium,0.440659,False,True,False,False,not_same_cell_link,medium,human_confirmed,False,True,PhC-C2DH-U373,2,106,107,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0187,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-01696,ctc_DIC-C2DH-HeLa_02_f037_s22_to_f038_t22,same_cell_supported,medium,0.803751,True,False,False,False,same_cell_link,high,human_confirmed,True,False,DIC-C2DH-HeLa,2,37,38,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0188,calibration_audit,calibration_one_sided_support_pool,CTC-AUDIT-02015,ctc_PhC-C2DH-U373_02_f088_s12_to_f089_t12,uncertain,medium,0.674308,False,False,True,False,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,88,89,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0189,raw_overlap_diagnostic,raw_topK_reference_overlap,CTC-AUDIT-00142,ctc_PhC-C2DH-U373_02_f030_s1_to_f031_t1,same_cell_supported,high,0.900326,True,False,False,True,same_cell_link,high,human_confirmed,True,False,PhC-C2DH-U373,2,30,31,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0190,random_same_budget_control,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-02139,ctc_Fluo-N2DH-GOWT1_02_f026_s37_to_f027_t37,same_cell_supported,high,0.932274,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DH-GOWT1,2,26,27,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0191,release_audit,parc_release_core,CTC-AUDIT-01023,ctc_Fluo-N2DL-HeLa_02_f046_s338_to_f047_t338,same_cell_supported,high,0.959838,True,False,False,True,same_cell_link,high,human_confirmed,True,False,Fluo-N2DL-HeLa,2,46,47,ctc_strong_model_calibration_against_existing_human_labels;retrospective_internal_calibration;not_external_human_audit;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
