video_id,split,num_detections,num_paths,num_unmatched_paths,num_verified_positive_paths,num_null_paths,has_null_block
840,cal,12,4,0,0,0,False
842,cal,38,7,4,0,4,True
843,cal,25,4,1,0,1,True
844,cal,29,9,2,0,2,True
845,cal,27,6,1,0,1,True
846,test,123,30,10,0,10,True
847,test,35,6,3,0,3,True
848,cal,19,3,0,0,0,False
849,tune,19,4,2,0,2,True
850,cal,21,5,0,0,0,False
851,test,22,5,3,0,3,True
852,cal,35,7,3,0,3,True
853,test,26,4,0,0,0,False
854,cal,22,9,4,0,4,True
855,test,12,2,0,0,0,False
856,cal,36,9,4,0,4,True
857,test,25,12,7,0,7,True
858,test,12,2,0,0,0,False
859,test,40,9,4,0,4,True
860,cal,20,3,0,0,0,False
861,test,16,6,1,0,1,True
862,test,24,4,1,0,1,True
863,tune,35,10,5,0,5,True
864,test,59,44,35,0,35,True
865,tune,22,4,0,0,0,False
866,cal,35,5,2,0,2,True
867,tune,30,4,2,0,2,True
868,cal,35,7,3,0,3,True
869,cal,8,2,0,0,0,False
870,test,16,3,0,0,0,False
871,test,25,4,0,0,0,False
872,cal,34,5,1,0,1,True
873,tune,38,23,11,0,11,True
874,cal,48,9,5,0,5,True
875,cal,23,4,2,0,2,True
876,cal,79,25,13,0,13,True
877,test,28,7,5,0,5,True
878,cal,22,6,2,0,2,True
879,cal,41,6,2,0,2,True
880,tune,28,5,0,0,0,False
881,test,61,35,7,0,7,True
882,test,35,12,3,0,3,True
883,tune,25,4,0,0,0,False
884,test,14,4,2,0,2,True
885,cal,21,5,3,0,3,True
886,cal,40,12,1,0,1,True
887,tune,31,6,2,0,2,True
888,cal,35,6,1,0,1,True
889,test,25,4,0,0,0,False
890,tune,61,16,2,0,2,True
891,test,12,2,0,0,0,False
892,test,57,8,3,0,3,True
893,cal,46,8,4,0,4,True
894,cal,38,7,5,0,5,True
895,cal,14,2,0,0,0,False
896,test,58,8,1,0,1,True
897,cal,10,2,0,0,0,False
898,cal,15,5,0,0,0,False
899,cal,33,5,2,0,2,True
900,cal,48,8,4,0,4,True
901,cal,37,6,0,0,0,False
902,tune,23,4,1,0,1,True
903,tune,14,3,2,0,2,True
904,tune,18,4,1,0,1,True
905,test,20,4,2,0,2,True
906,test,16,2,0,0,0,False
907,test,16,4,0,0,0,False
908,test,28,5,2,0,2,True
909,cal,36,6,3,0,3,True
910,test,36,6,3,0,3,True
911,cal,35,11,1,0,1,True
912,cal,24,5,3,0,3,True
913,cal,25,4,2,0,2,True
914,tune,47,13,1,0,1,True
915,tune,39,5,0,0,0,False
916,cal,34,6,2,0,2,True
917,cal,30,6,0,0,0,False
918,test,28,12,5,0,5,True
919,test,18,6,2,0,2,True
920,test,34,10,5,0,5,True
921,test,8,2,1,0,1,True
922,test,13,6,3,0,3,True
923,cal,17,4,1,0,1,True
924,cal,45,6,0,0,0,False
925,test,40,5,0,0,0,False
926,cal,66,21,11,0,11,True
927,test,13,3,0,0,0,False
928,cal,15,5,0,0,0,False
929,cal,109,55,7,0,7,True
930,cal,32,6,0,0,0,False
931,test,24,4,0,0,0,False
932,cal,24,3,1,0,1,True
933,tune,16,2,0,0,0,False
934,test,33,10,2,0,2,True
935,cal,27,5,0,0,0,False
936,cal,35,9,3,0,3,True
937,test,31,12,8,0,8,True
938,cal,36,10,0,0,0,False
939,cal,24,3,0,0,0,False
940,cal,42,30,16,0,16,True
941,cal,25,6,0,0,0,False
942,cal,29,11,3,0,3,True
943,cal,16,2,0,0,0,False
944,cal,16,2,0,0,0,False
945,cal,15,3,0,0,0,False
946,cal,23,6,3,0,3,True
947,cal,24,5,0,0,0,False
948,cal,19,4,1,0,1,True
949,test,51,9,3,0,3,True
950,tune,16,2,0,0,0,False
951,cal,46,8,2,0,2,True
952,test,35,9,6,0,6,True
953,cal,35,7,4,0,4,True
954,tune,28,5,0,0,0,False
955,cal,31,9,6,0,6,True
956,cal,48,11,3,0,3,True
957,cal,32,4,0,0,0,False
958,tune,8,1,0,0,0,False
959,cal,36,6,1,0,1,True
960,cal,24,5,0,0,0,False
961,test,45,9,3,0,3,True
962,test,21,6,0,0,0,False
963,cal,39,6,0,0,0,False
964,cal,39,12,2,0,2,True
965,cal,27,5,3,0,3,True
966,test,13,2,0,0,0,False
967,cal,31,5,2,0,2,True
968,cal,23,5,3,0,3,True
969,test,16,2,0,0,0,False
970,test,24,3,0,0,0,False
971,test,16,2,0,0,0,False
972,cal,16,4,0,0,0,False
973,cal,22,5,0,0,0,False
974,tune,60,15,7,0,7,True
975,test,14,3,0,0,0,False
976,cal,64,11,0,0,0,False
977,test,30,6,3,0,3,True
978,test,96,24,4,0,4,True
979,test,19,4,0,0,0,False
980,tune,60,14,7,0,7,True
981,test,24,4,0,0,0,False
982,cal,37,6,2,0,2,True
983,tune,16,2,0,0,0,False
984,test,24,3,0,0,0,False
985,cal,47,9,2,0,2,True
986,test,21,12,2,0,2,True
987,cal,37,6,0,0,0,False
988,cal,32,4,2,0,2,True
989,cal,36,10,4,0,4,True
990,test,39,6,0,0,0,False
991,test,38,8,3,0,3,True
992,tune,28,8,1,0,1,True
993,test,9,2,1,0,1,True
994,cal,37,5,3,0,3,True
995,test,36,8,2,0,2,True
996,test,69,12,0,0,0,False
997,cal,27,4,1,0,1,True
998,cal,50,10,5,0,5,True
999,tune,19,4,0,0,0,False
